event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-12-01 02:31:10 UTC,view,5847863,1487580006317032337,,,9.52,536575089,3ebaf98a-0bca-4840-86c7-458d732c5e83
2019-12-01 06:55:36 UTC,remove_from_cart,5823260,1487580008087028706,,,3.0,549070279,c60e6dea-0666-458f-848c-a2519e522cf5
2019-12-01 07:07:36 UTC,remove_from_cart,5788102,1487580013522845895,,irisk,2.7,510995425,039cc60a-dd94-4a99-b23a-0e01b8f855d2
2019-12-01 07:30:42 UTC,view,5881664,1487580013522845895,,lovely,1.83,480821669,ab6f02dd-6a40-41c1-8318-11df4ed1af92
2019-12-01 07:59:13 UTC,remove_from_cart,5792800,1487580005268456287,,,10.32,404214756,42338715-2456-4379-8007-58feb9eaad52
2019-12-01 08:14:26 UTC,cart,5853711,1487580009286598681,,runail,2.06,564658360,6299f6b8-7398-42a2-93ff-7e9f7afca4f6
2019-12-01 08:26:29 UTC,view,5900651,1487580013950664926,,,19.52,562883565,000437d0-dacd-4b8b-bad7-8f25f6ce8230
2019-12-01 08:28:21 UTC,view,37457,1487580008984608779,,runail,9.44,578722902,bb2d7404-25d3-48cb-a33d-43ca60b27ab9
2019-12-01 09:23:04 UTC,purchase,5731394,1487580004916134735,,,6.35,442763940,498d868d-22ba-b856-38d2-60f051848935
2019-12-01 09:40:02 UTC,view,5816884,1487580013841613016,,kaaral,8.67,553777302,f2c321fe-bb61-4994-8cb8-95026aac1b02
2019-12-01 09:43:16 UTC,cart,4497,2195085258272014535,,runail,3.11,289267186,ad7809bc-f069-4180-a928-07e339850df7
2019-12-01 09:52:15 UTC,remove_from_cart,5687155,1487580010645553231,,,5.89,315654119,2f0e70b8-5c48-4d6d-997a-10a45eaf94e3
2019-12-01 09:57:32 UTC,view,5809910,1602943681873052386,,grattol,5.24,448793794,c9da3963-934b-4596-9930-f30813b30cd3
2019-12-01 10:18:44 UTC,remove_from_cart,5816170,1602943681873052386,,grattol,5.08,527732676,6cc67a6b-ce2b-4618-a53f-0aa4888f8d18
2019-12-01 10:34:44 UTC,cart,5847434,1487580005754995573,,,4.44,487506891,5cb0005a-fe21-42db-91af-2a16cae527a7
2019-12-01 11:03:36 UTC,cart,5881465,1487580013506068678,,lovely,10.79,570221770,d1d8cc4f-9e50-40b8-89cb-481d056c7d23
2019-12-01 11:25:40 UTC,view,5674738,1487580005595612013,,,3.0,490855178,babf69d6-e603-4b13-a33e-29c466e7a2ac
2019-12-01 11:30:00 UTC,remove_from_cart,5764747,1487580004916134735,,,6.35,521985163,87feda2e-3dbe-4bc3-8e6c-1bad56e0ac5c
2019-12-01 11:40:19 UTC,cart,5735269,1487580005268456287,,haruyama,3.97,556695042,cfc6d509-ac5e-4e09-a09a-48be94d85eae
2019-12-01 11:44:06 UTC,cart,5832447,1487580007675986893,,de.lux,1.59,580171948,44c83366-b92e-41aa-a846-d18865a337ec
2019-12-01 11:46:28 UTC,view,5870011,1487580008246412266,,levrana,5.56,476577170,70106695-a339-4740-b3e5-7f726b14e5c6
2019-12-01 11:49:57 UTC,view,5879286,1487580008800059394,,masura,9.51,580225226,f575ab7c-f76a-40f1-8021-2684f91a8a27
2019-12-01 12:03:50 UTC,view,5861310,1487580008145748965,,,3.02,418343737,8a510feb-0860-4a41-a8d5-a85fc26129a1
2019-12-01 12:10:05 UTC,view,5908246,1487580007675986893,,,0.0,527021202,eba120a0-10cc-451b-b2aa-7f3880c360d6
2019-12-01 12:14:51 UTC,cart,5903985,1487580007675986893,,,1.59,576788467,0616037e-0f48-43b4-9ac9-93e889c9cf3d
2019-12-01 13:07:07 UTC,remove_from_cart,5784574,1658462125284131265,,uskusi,3.97,435289288,6017155a-8eea-45e9-a85c-cc928a1c329b
2019-12-01 13:22:33 UTC,cart,5608703,1487580005553668971,,,9.52,578901643,62b37458-787f-44f9-bf19-49e2f276034f
2019-12-01 13:33:40 UTC,cart,5650293,1487580007835370453,,metzger,4.29,580061356,25bde5ea-d57b-4e96-aa24-9a12b07102ad
2019-12-01 14:06:21 UTC,cart,5526,2196456817641391019,,ingarden,5.24,554880049,dc3d8d84-6694-42ec-b259-f3a4f58b994e
2019-12-01 14:18:58 UTC,view,5862710,1487580008263189483,,keune,47.0,580289337,95f687f2-32ea-4ea2-925f-cdcb5b4a556a
2019-12-01 15:23:46 UTC,view,5862943,1487580007675986893,,freedecor,0.79,539357478,c766fb18-17d3-441d-b0f2-074f99aa3c28
2019-12-01 15:25:01 UTC,remove_from_cart,5744132,2193074740552270669,,,6.48,410136435,38da7ea4-5ff5-46aa-aaa2-06e4ecfbc91f
2019-12-01 15:26:26 UTC,cart,5773361,1487580005134238553,,runail,2.62,478760531,1cb25b36-36a8-4843-df90-cdb398014b3b
2019-12-01 15:27:16 UTC,purchase,5660114,1487580007717929935,,airnails,0.95,565568570,e9084a41-e2cf-c0ab-f20d-453d644d10da
2019-12-01 15:38:32 UTC,remove_from_cart,5836837,1487580011996119176,,pnb,6.67,579687312,3bbacaf5-716d-43f0-a2b7-34f146c49a80
2019-12-01 15:38:45 UTC,view,5900651,1487580013950664926,,,19.52,410215576,779a3c08-b8a5-436d-aad7-fb67d2eb6134
2019-12-01 15:52:18 UTC,purchase,5865600,1487580006551913373,,,6.35,540989194,a08ac993-0377-4d23-865f-a40efde13750
2019-12-01 15:57:55 UTC,view,5866135,1487580008263189483,,s.care,103.17,580357877,cab20096-b9c6-406e-a27d-1aed75bed778
2019-12-01 16:31:45 UTC,cart,5854905,1487580009387261981,,irisk,2.86,575632929,b8a87519-ef88-4b0e-988b-085e73b77b67
2019-12-01 16:39:19 UTC,view,5809912,1602943681873052386,,grattol,5.24,535153168,13dcd2c3-122d-4772-be82-50a1a8798c8a
2019-12-01 16:41:05 UTC,view,35735,2151191071051219817,,,9.37,580380877,b2edde2d-5c45-4e14-8dce-c2966ff12ed2
2019-12-01 17:09:00 UTC,cart,5838938,1487580005713052531,,ingarden,4.44,575600172,7e8cb8d3-43cb-4fc2-b3ee-e1681ec3d585
2019-12-01 17:14:50 UTC,view,5887963,2130081478220972046,,,8.87,555055525,9761c72e-2852-4763-a3a7-1dfc1a203ee9
2019-12-01 17:18:45 UTC,cart,5906222,1487580013749338323,,,2.86,559604923,481f3899-077e-40e6-af9d-9845adad6a72
2019-12-01 17:51:18 UTC,cart,5883101,1487580005713052531,,ingarden,4.44,454451351,b8aef1f2-5536-4c03-a427-de2e40cbc344
2019-12-01 18:02:03 UTC,remove_from_cart,5790689,1487580009445982239,,nitrimax,3.97,560934346,f4d9ccb0-b895-4ded-84e5-5b9ecbc2a9e4
2019-12-01 18:12:07 UTC,purchase,5563766,1487580005595612013,,,3.0,575600172,7e8cb8d3-43cb-4fc2-b3ee-e1681ec3d585
2019-12-01 18:27:45 UTC,cart,5809287,1487580007675986893,,bpw.style,0.79,567831198,c5ce4b1b-cc0c-4fd3-915a-73f6fe3e69b0
2019-12-01 18:30:13 UTC,view,5819894,1783999067156644376,,kapous,4.92,567940774,11eeb2f5-1d15-4275-aec3-78a2b3c96678
2019-12-01 18:33:07 UTC,cart,5649270,1487580013749338323,,concept,6.19,580439432,d7c6eda7-f701-44fe-8e5a-8a88d5ed83cf
2019-12-01 18:45:35 UTC,view,3928,1487580005411062629,,cnd,16.03,545585555,67a631a5-c5a8-4eff-af98-d6622571d4f4
2019-12-01 18:49:32 UTC,cart,5763379,2141560642253881670,,,4.6,565151263,6e981661-91fe-473a-ae8f-6af9bd611c36
2019-12-01 19:14:23 UTC,remove_from_cart,5854906,1487580009471148064,,irisk,0.14,453092157,6cc1b7f2-2507-4164-820e-a631ededc06f
2019-12-01 19:22:48 UTC,remove_from_cart,5836509,2151191071051219817,,nagaraku,4.76,561457388,0f01acc3-ce1b-4cca-9175-7ffc80d537af
2019-12-01 19:22:58 UTC,remove_from_cart,5686278,1487580007432717250,,masura,1.52,579482964,d9649202-fdb7-4e13-92b1-9edae95f1ee3
2019-12-01 19:31:14 UTC,view,5899845,2115334439910245200,,,4.02,370385858,01f13af6-1f1d-44b5-a41c-634164d10fe4
2019-12-01 19:37:35 UTC,cart,5789896,1487580006132482952,,runail,0.06,573060822,05e1b5bf-1fa2-4b05-8376-e2e1f312961d
2019-12-01 20:13:56 UTC,cart,5854109,1487580008774893569,,,1.9,509092218,4cb63072-2b5d-4faf-886a-3f7bfe613b4a
2019-12-01 20:23:23 UTC,view,5879280,1891434214553813877,,masura,3.95,580502502,a17b7b46-134f-401f-a2e9-816d1bc7a12e
2019-12-01 20:31:50 UTC,view,5740018,1487580005092295511,,irisk,3.02,564323739,2aafb336-99eb-4bd2-9d3b-8e1397028f6e
2019-12-01 20:39:47 UTC,cart,4229,1487580005411062629,,cnd,29.05,580494749,52491796-9ab3-4724-9278-5ec8b2410ebb
2019-12-01 21:12:52 UTC,view,5859407,1487580005671109489,,masura,2.37,576673513,e9abedd3-40dc-4036-b1fd-fb8cb563cb2a
2019-12-01 21:25:28 UTC,cart,5822360,1487580005595612013,,,3.0,575709540,4b8377a1-cb36-43f9-8551-f27f2a1214a9
2019-12-01 21:29:38 UTC,view,5873648,2029082628195353599,,,2.38,496759346,e5b1e336-2694-4b26-9b6b-ae54f30fa103
2019-12-01 21:40:34 UTC,cart,5847366,1982860263572898112,,estel,4.29,580524254,1765ac3d-282a-46d2-9f82-94012b5aa4a2
2019-12-01 21:46:45 UTC,remove_from_cart,5766746,1487580009445982239,,irisk,3.49,389074219,e434a7ff-4ff7-4ad3-a4f7-ae11bf1bf4bd
2019-12-01 21:59:38 UTC,cart,5714059,1487580004832248652,,beautix,9.37,382419614,8ebad08c-bf7b-4889-a869-bc117360a46a
2019-12-01 22:14:12 UTC,view,5893068,1487580005134238553,,runail,3.97,580234399,94e9a342-af56-449b-879d-39ded73c9e9e
2019-12-02 01:53:59 UTC,view,5834927,1487580005511725929,,,5.56,563130011,f1f4adb4-583a-4eb5-99a6-676916f8a062
2019-12-02 03:20:46 UTC,view,5692916,1487580005092295511,,lianail,6.33,346983743,da9a8146-9fe9-40d8-95d1-16df94f40f7c
2019-12-02 03:26:52 UTC,view,5826657,1487580006350586771,appliances.environment.vacuum,,29.71,302844641,9d24585c-e6e6-4c7a-87d4-f159bc315406
2019-12-02 03:59:07 UTC,remove_from_cart,5759492,1487580013011140782,,italwax,2.37,475372718,04068d82-45a0-4425-b375-4257f4e5f693
2019-12-02 05:10:24 UTC,remove_from_cart,5689318,1487580007852147670,,staleks,16.67,387741625,c071d4fe-df6a-40f4-af93-b4d8473ff02b
2019-12-02 05:44:50 UTC,purchase,5909810,1487580013950664926,,,18.73,428070653,ffc2ef4d-25b4-4f91-9649-6b06a32cd1c9
2019-12-02 06:32:06 UTC,view,5899852,2115334439910245200,,,4.46,580673852,fbec1336-9f28-44b7-848f-174670c20514
2019-12-02 07:28:57 UTC,view,8200,1487580010100293687,,,3.0,573440658,581c6303-46cd-4166-9072-7635b323e849
