event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-01 00:11:45 UTC,view,3200549,2053013555321504139,appliances.kitchen.meat_grinder,dauscher,30.86,517399020,1cffc608-9a32-4f7a-ac63-ae34b73f4baf
2019-11-01 00:22:59 UTC,view,16100699,2053013558156853815,,rondell,41.11,554206756,bab93268-ee3b-4040-aad6-9ee59da05c0e
2019-11-01 00:29:58 UTC,view,27500000,2053013554692358509,,redmond,56.22,545440403,b9a4fe21-e070-435d-8b9d-af80459fad06
2019-11-01 00:32:47 UTC,view,1801503,2053013554415534427,electronics.video.tv,xiaomi,218.54,545542038,be033d4b-1c07-469e-95e8-9666d61444fa
2019-11-01 00:43:12 UTC,view,10301494,2053013553115300101,,welly,5.77,566285638,3f5e60e7-6750-46e3-a519-1df9b72ee8b8
2019-11-01 00:43:22 UTC,view,3700245,2053013565983425517,appliances.environment.vacuum,philips,101.93,516853100,217a5237-dcb8-4896-bd01-bcdb79657fdd
2019-11-01 00:57:08 UTC,view,1004781,2053013555631882655,electronics.smartphone,huawei,254.71,541506645,f53a6dac-ee01-498a-8c3f-2e9d6541cca9
2019-11-01 00:59:27 UTC,view,14300229,2053013557603205653,electronics.audio.music_tools.piano,alesis,124.22,518617671,fc8bd814-685e-4994-8aa4-c1b055aa93a2
2019-11-01 01:00:38 UTC,view,8800911,2053013555573162395,electronics.telephone,nokia,23.41,566287145,683e84e3-3eeb-4ad5-8db2-47395a571194
2019-11-01 01:05:14 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,172.23,556019074,0a12bc1d-7a82-463c-ac96-d336b01208a6
2019-11-01 01:31:08 UTC,view,12701411,2053013553559896355,,,36.04,513276351,b2e1a2d0-204a-48b7-8560-252200be213d
2019-11-01 01:34:49 UTC,view,5700838,2053013553970938175,auto.accessories.player,sony,128.68,553007183,5159e8f2-4128-4a34-a2bc-e91713ec5d22
2019-11-01 01:41:50 UTC,view,3100640,2053013555262783879,appliances.kitchen.blender,redmond,51.22,516834855,d6c9bebb-6860-40ce-8f51-0a5b8b71ee8e
2019-11-01 01:46:40 UTC,view,15600032,2053013559767466645,,,257.15,514940465,89340c87-e82a-4387-81ea-0685aa4e6230
2019-11-01 01:49:23 UTC,view,50700058,2175419595093967522,,harley-davidson,272.85,514883214,6371624f-f596-4b17-9cfc-b98646d20de2
2019-11-01 01:53:12 UTC,view,11700037,2053013554591695207,electronics.audio.acoustic,leem,592.04,564107311,2eaaebfb-cc91-443a-8bfa-99657e5f4080
2019-11-01 01:57:46 UTC,view,38900030,2085718636156158307,,sv,126.13,514921446,9be29859-aa50-48c7-bec0-ae1afe81beb1
2019-11-01 01:59:56 UTC,view,39800001,2086471240842740173,apparel.shirt,dion,29.6,553812486,9bede397-b7f0-4ac4-a3cb-4eb8cfcf59aa
2019-11-01 02:01:57 UTC,view,13104493,2053013553526341921,,vossen,463.33,559498676,988d544c-f43e-4584-8e7d-76d8ac6c4b70
2019-11-01 02:04:36 UTC,view,5600035,2053013562913194819,,remington,94.56,523094766,50b5221c-793e-42f2-b5a3-d5df52ece271
2019-11-01 02:09:12 UTC,view,4000186,2053013566142809077,construction.tools.generator,tefal,167.24,562673979,e5ae7ba5-39c0-9565-c8bf-3b5857b3d843
2019-11-01 02:09:20 UTC,view,1307543,2053013558920217191,computers.notebook,lenovo,282.38,546508928,78eec360-d499-4c2a-88e5-c89c75041944
2019-11-01 02:12:18 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,928.18,518791181,c6f5b866-4bc7-442b-ac0a-9617bb24c656
2019-11-01 02:12:46 UTC,view,1004199,2053013555631882655,electronics.smartphone,xiaomi,308.63,551048754,b1993889-fcc6-4d72-84f1-871234690ba4
2019-11-01 02:15:56 UTC,view,22700007,2053013556168753601,,kolner,25.48,517238241,81b0cfcb-700f-8f0a-8f83-1f1e9de13b4a
2019-11-01 02:24:39 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1348.61,514667790,efccc7f8-8468-4dc9-a313-adc4052c8fab
2019-11-01 02:33:47 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,160.57,531021848,a5199e57-73ce-40d7-957d-6a6ee745cb86
2019-11-01 02:34:03 UTC,view,36700029,2075210506573972478,,vega,9.52,513664145,eb1cc1b8-d579-4dbc-a8e0-9aa6c59618c7
2019-11-01 02:34:56 UTC,cart,1005006,2053013555631882655,electronics.smartphone,xiaomi,85.88,512486431,7f052943-9288-442c-9617-c4975f662e6b
2019-11-01 02:35:02 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,458.28,544134586,a41e8849-ca5b-49b3-bea9-99f1cb3dcb30
2019-11-01 02:38:36 UTC,view,17900237,2053013560178508465,construction.tools.generator,denzel,566.02,536510368,3fd6ecea-612f-4c81-8af3-b63cec154fbf
2019-11-01 02:47:42 UTC,view,15201321,2053013553484398879,,bosch,120.7,516203092,e93b62c7-2777-4799-88fc-65e09392292c
2019-11-01 02:47:59 UTC,view,7600052,2053013552821698803,,tp-link,16.71,518700360,52519f0d-8940-4480-8897-73a22da613f3
2019-11-01 02:54:40 UTC,view,26401411,2053013563651392361,,lucente,85.72,515967143,cf9d007d-d0c6-481b-bb7e-865a2eba87bb
2019-11-01 03:02:33 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,178.87,512705565,cab4453b-cdd8-4b25-981e-c6350ae29c90
2019-11-01 03:02:38 UTC,view,15700047,2053013559733912211,,,480.32,515619594,6a77387a-d469-4dc9-b75d-09dccc691505
2019-11-01 03:03:20 UTC,view,17300820,2053013553853497655,,gucci,74.34,559264660,f36348b8-777e-4a39-8d28-ada67230536a
2019-11-01 03:03:57 UTC,view,4802036,2053013554658804075,electronics.audio.headphone,apple,180.13,545080045,cf69e8d9-a787-4302-a936-9e1eb1237493
2019-11-01 03:04:11 UTC,view,1306696,2053013558920217191,computers.notebook,dell,645.83,536399452,1c643bc8-d9cb-41e9-8ebb-123c06654bf9
2019-11-01 03:05:51 UTC,view,1700954,2053013553031414015,computers.peripherals.monitor,samsung,223.66,513470753,97a1aef9-855b-46b0-8ad6-274045eb9805
2019-11-01 03:07:20 UTC,view,12720608,2053013553559896355,,joyroad,42.99,512526590,9b1e0d09-d79d-436c-8745-77d72bfd28c6
2019-11-01 03:07:54 UTC,view,10201043,2053013553224352013,kids.dolls,barbie,36.27,513584911,5395fb70-49fd-4ad2-8f3d-4f317d166ba6
2019-11-01 03:10:19 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,517801201,c9d0a73c-fba5-4acd-945c-fde84abc777e
2019-11-01 03:11:02 UTC,view,16000017,2053013558223962683,,polaris,51.71,535062308,43960d53-f078-4f43-b6da-5ef0988ef4bf
2019-11-01 03:12:56 UTC,view,40200429,2053013557930361385,,,3.6,526515724,3c65367c-1301-4356-b0b0-2ca6c3c0633e
2019-11-01 03:21:21 UTC,purchase,1004887,2053013555631882655,electronics.smartphone,oppo,128.68,566216449,e5529404-836b-44cc-b315-f7fd60f1db02
